Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
10/31/18,763692,Duncan Park,SC,Spartanburg,Spartanburg County,Spartanburg,6032,112200,0.010810811,0.022789426,0.139086294,,,2018-10,2018-Q4,112200,0,2018-10
10/31/18,271327,Chestnut,TX,Austin-Round Rock,Travis County,Austin,6033,423200,-0.002827521,-0.00657277,0.078216561,,,2018-08,2018-Q3,426000,-0.00657277,2018-06
10/31/18,417972,Mayo Meadow,OK,Tulsa,Tulsa County,Tulsa,6034,131900,-0.000757576,0.007639419,0.070616883,,,2018-09,2018-Q3,132000,-0.000757576,2018-09
10/31/18,268878,Audubon Park,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,6035,294900,0.001358234,0.017949603,0.093437152,,,2018-10,2018-Q4,294900,0,2018-10
10/31/18,127877,Coffee Bluff,GA,Savannah,Chatham County,Savannah,6036,258300,0.012941176,0.010168166,0.040273862,,,2018-10,2018-Q4,258300,0,2018-10
10/31/18,194408,East Ithaca,NY,Ithaca,Tompkins County,Ithaca,6037,226100,-0.001766004,-0.001325088,0.007126949,,,2018-03,2018-Q1,231400,-0.022904062,2017-12
10/31/18,762421,Radcliffborough,SC,Charleston-North Charleston,Charleston County,Charleston,6038,587800,0.003928266,0.041091038,0.097460792,,,2018-10,2018-Q4,587800,0,2018-10
10/31/18,761258,Lake Lindero,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Agoura Hills,6039,712100,0.007783753,0.014965792,0.043064304,,,2006-03,2006-Q1,727100,-0.0206299,2005-11
10/31/18,416374,Pasadena Bear Creek Estates,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,Saint Petersburg,6040,198600,0.00965938,0.024239299,0.108258929,,,2018-10,2018-Q4,198600,0,2018-10
10/31/18,18912,Lake Grove,OR,Portland-Vancouver-Hillsboro,Clackamas County,Lake Oswego,6041,721700,0.007820137,0.010076977,0.070136418,,,2018-04,2018-Q2,732200,-0.014340344,2018-02
10/31/18,265746,Brookhaven,AR,Jonesboro,Craighead County,Jonesboro,6042,103800,0.00776699,0.019646365,0.020648968,,,2018-04,2018-Q2,105900,-0.019830028,2017-12
10/31/18,422889,McPherson Ranch,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,6043,236100,0.008543358,0.018550475,0.083524553,,,2018-10,2018-Q4,236100,0,2018-10
10/31/18,761302,Old North Durham,NC,Durham-Chapel Hill,Durham County,Durham,6044,313400,0.024852845,0.070720875,0.15560472,,,2018-10,2018-Q4,313400,0,2018-10
10/31/18,270204,Franz Park,MO,St. Louis,Saint Louis City,Saint Louis,6045,143400,-0.000696864,0.018465909,0.047479912,,,2018-09,2018-Q3,143500,-0.000696864,2018-09
10/31/18,194772,Forest Hills,NC,Durham-Chapel Hill,Durham County,Durham,6046,425300,0.012860205,0.045733956,0.059805632,,,2018-10,2018-Q4,425300,0,2018-10
10/31/18,54771,Twin Peaks,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Lake Arrowhead,6047,225000,0.001780944,0.012145749,0.10673881,,,2006-07,2006-Q3,253200,-0.111374408,2005-11
10/31/18,270301,Miller Creek,MT,Missoula,Missoula County,Missoula,6048,398600,0.004030227,0.021265693,0.129818594,,,2018-10,2018-Q4,398600,0,2018-10
10/31/18,275656,Sylvan Heights,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,6049,343800,0.001748252,0.008802817,0.032432432,,,2018-04,2018-Q2,344700,-0.002610966,2018-04
10/31/18,271376,Encino Park,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6050,287600,0.008061689,0.025677603,0.080390684,,,2018-10,2018-Q4,287600,0,2018-10
10/31/18,268934,Copper Hill,FL,Jacksonville,Duval County,Jacksonville,6051,177800,0.009653606,0.036734694,0.133205864,,,2007-05,2007-Q2,194800,-0.087268994,2005-09
10/31/18,417640,Bridges at Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Gilbert,6052,445700,0.005413941,0.017347638,0.089997554,,,2018-10,2018-Q4,445700,0,2018-10
10/31/18,268955,Dover Estates,FL,Orlando-Kissimmee-Sanford,Orange County,Orlando,6053,254000,0,0.021310816,0.071729958,,,2006-09,2006-Q3,272800,-0.068914956,2006-01
10/31/18,763085,Bellevue Avenue and Estates,RI,Providence-Warwick,Newport County,Newport,6054,650400,0.007591015,0.036163773,0.221179121,,,2018-10,2018-Q4,650400,0,2018-10
10/31/18,148756,Meadowthorpe,KY,Lexington-Fayette,Fayette County,Lexington,6055,179100,0.005614823,0.008445946,0.096083231,,,2018-10,2018-Q4,179100,0,2018-10
10/31/18,762733,Brosen Manor,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,West Allis,6056,143500,-0.002779708,0.008432888,0.028673835,,,2007-12,2007-Q4,159600,-0.100877193,2004-10
10/31/18,764162,Indian Oaks-Valley Oaks-Water Oak Estates,TX,Dallas-Fort Worth-Arlington,Denton County,Lewisville,6057,277400,0.002892263,-0.000720461,0.04996215,,,2018-07,2018-Q3,277600,-0.000720461,2018-06
10/31/18,416375,Lake Pasadena,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,Saint Petersburg,6058,267300,0.001874063,0.017897944,0.18065371,,,2018-10,2018-Q4,267300,0,2018-10
10/31/18,275671,Tanglewood,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6059,205100,0.010344828,0.031690141,0.123220153,,,2018-10,2018-Q4,205100,0,2018-10
10/31/18,271519,Oak Meadow,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6060,291400,-0.003760684,-0.016869096,0.00137457,,,2018-04,2018-Q2,300400,-0.029960053,2017-11
10/31/18,118904,Western Addition,CA,San Francisco-Oakland-Hayward,San Francisco County,San Francisco,1161,1106800,-0.039152704,-0.095382101,-0.086723327,,,2018-07,2018-Q3,1223500,-0.095382101,2016-12
10/31/18,271435,Huntington Place,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6062,272300,-0.001832845,-0.000367107,0.048113934,,,2018-08,2018-Q3,273200,-0.00329429,2018-07
10/31/18,737805,Library District,KS,Kansas City,Johnson County,Overland Park,6063,211800,0.003791469,0.002840909,0.108900524,,,2018-10,2018-Q4,211800,0,2018-10
10/31/18,271087,Far Southwest,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,6064,482900,-0.002272727,0.010673922,0.056673961,,,2018-09,2018-Q3,484000,-0.002272727,2018-09
10/31/18,231865,Canyon,CA,San Francisco-Oakland-Hayward,San Mateo County,Redwood City,6065,2243600,0.006098655,0.023867111,0.183270925,,,2018-10,2018-Q4,2243600,0,2018-10
10/31/18,273641,Enchanted Hills,AZ,Tucson,Pima County,Tucson,6066,135900,0.013422819,0.031890661,0.125,,,2018-10,2018-Q4,135900,0,2018-10
10/31/18,416071,Majestic Heights,CO,Boulder,Boulder County,Boulder,6067,682400,0.010214656,0.02817538,0.06625,,,2018-10,2018-Q4,682400,0,2018-10
10/31/18,762395,Candlelight,NM,Santa Fe,Santa Fe County,Santa Fe,6068,290300,0.016100805,0.028338647,0.092174567,,,2018-10,2018-Q4,290300,0,2018-10
10/31/18,275844,Valley Hi North,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6069,151700,0.005301524,0.023616734,0.100072516,,,2018-10,2018-Q4,151700,0,2018-10
10/31/18,275346,Sharon Woods,NC,Charlotte-Concord-Gastonia,Mecklenburg County,Charlotte,6070,390900,0.010599793,0.021693675,-0.000766871,,,2018-01,2018-Q1,399200,-0.020791583,2017-10
10/31/18,762672,Cambridge Estates,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Avondale,6071,216500,0.007445323,0.025580294,0.104028557,,,2006-05,2006-Q2,277100,-0.218693612,2005-06
10/31/18,261691,Vinton,IN,Lafayette-West Lafayette,Tippecanoe County,Lafayette,6072,81700,0.018703242,0.052835052,0.19270073,,,2018-10,2018-Q4,81700,0,2018-10
10/31/18,265722,Audubon,TN,Chattanooga,Hamilton County,Chattanooga,6073,155000,0.00388601,0.017728168,0.06091718,,,2018-10,2018-Q4,155000,0,2018-10
10/31/18,272256,St. Amelian's,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,6074,115600,0.014925373,0.077353215,0.301801802,,,2005-10,2005-Q4,129700,-0.108712413,2004-11
10/31/18,260021,Palmer Lake,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Brooklyn Park,6075,210700,0.004768717,0.0042898,0.033349681,,,2018-10,2018-Q4,210700,0,2018-10
10/31/18,762357,Glencairn,MI,Lansing-East Lansing,Ingham County,East Lansing,6076,232600,0.013507625,0.047276002,0.086915888,,,2017-02,2017-Q1,234800,-0.009369676,2017-01
10/31/18,276533,Ridgeview Estates,CA,Bakersfield,Kern County,Bakersfield,6077,206200,0.000485201,-0.003383277,0.019782394,,,2006-06,2006-Q2,298300,-0.308749581,2004-12
10/31/18,342778,Southeast Crossing,CO,Denver-Aurora-Lakewood,Arapahoe County,Aurora,6078,354400,0.001412828,0.00481996,0.070371489,,,2018-10,2018-Q4,354400,0,2018-10
10/31/18,105769,Neshota,AL,Mobile,Mobile County,Mobile,6079,74600,-0.013227513,-0.023560209,0.026134801,,,2007-12,2007-Q4,92600,-0.194384449,2005-03
10/31/18,273502,Downtown Knoxville,TN,Knoxville,Knox County,Knoxville,6080,295600,0.005100306,0.009562842,0.02248357,,,2018-10,2018-Q4,295600,0,2018-10
10/31/18,763955,Northview,IN,Muncie,Delaware County,Muncie,6081,88200,0.014959724,0.042553191,0.141009056,,,2008-01,2008-Q1,90900,-0.02970297,2006-11
10/31/18,416294,Colemont,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,Nashville,6082,220300,0.009624198,0.043581241,0.168080594,,,2018-10,2018-Q4,220300,0,2018-10
10/31/18,269058,Landings,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Fort Lauderdale,6083,870600,-0.000573987,0.006590357,0.08377941,,,2005-12,2005-Q4,1041900,-0.164411172,2005-05
10/31/18,763964,University Farms,IN,Lafayette-West Lafayette,Tippecanoe County,West Lafayette,6084,325400,0.006495515,-0.009135201,0.071099408,,,2018-06,2018-Q2,330500,-0.015431165,2018-05
10/31/18,416090,Flatirons,CO,Boulder,Boulder County,Boulder,6085,1329600,0.003168855,0.013337398,0.233166388,,,2018-10,2018-Q4,1329600,0,2018-10
10/31/18,273669,Fairfield,IN,Fort Wayne,Allen County,Fort Wayne,6086,54800,0,-0.001821494,-0.142410016,,,2007-11,2007-Q4,70900,-0.227080395,2000-08
10/31/18,761757,Clubcrest,CO,Denver-Aurora-Lakewood,Jefferson County,Arvada,6087,384600,0.006016218,0.015043547,0.063900415,,,2018-10,2018-Q4,384600,0,2018-10
10/31/18,763799,Browns Valley South,CA,Napa,Napa County,Napa,6088,814900,0.010791367,0.045279631,0.078480678,,,2018-10,2018-Q4,814900,0,2018-10
10/31/18,760996,Cascade-City View,WA,Longview,Cowlitz County,Longview,6089,318500,0.014654349,0.056384743,0.246087637,,,2018-10,2018-Q4,318500,0,2018-10
10/31/18,121759,McLean Gardens,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,6090,391800,0.008753862,0.01845594,0.025117739,,,2007-11,2007-Q4,406300,-0.035687915,2005-08
10/31/18,270364,Candlemen,NM,Albuquerque,Bernalillo County,Albuquerque,6091,158400,0.008917197,0.02457956,0.046926636,,,2008-04,2008-Q2,166200,-0.046931408,2007-08
10/31/18,273043,British Camp Farms,VA,Richmond,Richmond City,Richmond,6092,127900,0.009471192,-0.021423106,0.045789043,,,2018-06,2018-Q2,131300,-0.025894897,2018-02
10/31/18,114076,Camden,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Elk Grove,6093,480300,-0.001455301,0.000833507,0.023439165,,,2006-01,2006-Q1,532200,-0.097519729,2005-02
10/31/18,422907,Westcliff West,TX,Dallas-Fort Worth-Arlington,Tarrant County,Fort Worth,6094,453600,-0.012840044,-0.019878997,0.069054914,,,2018-08,2018-Q3,464600,-0.023676281,2018-06
10/31/18,248613,Windsor Farms,VA,Richmond,Richmond City,Richmond,6095,996500,0.003929075,0.010854129,0.06202707,,,2018-10,2018-Q4,996500,0,2018-10
10/31/18,268160,Floral Park,CA,Los Angeles-Long Beach-Anaheim,Orange County,Santa Ana,6096,781500,0.002951745,0.009038089,0.044367232,,,2018-10,2018-Q4,781500,0,2018-10
10/31/18,273312,College Hill,KS,Topeka,Shawnee County,Topeka,6097,88600,0.002262443,-0.004494382,-0.003374578,,,2007-01,2007-Q1,92800,-0.045258621,2006-03
10/31/18,762450,Lorraine Park,IN,Evansville,Vanderburgh County,Evansville,6098,86600,0.011682243,0.017626322,0.087939698,,,2005-12,2005-Q4,89600,-0.033482143,2005-05
10/31/18,116634,Miramonte,CO,Denver-Aurora-Lakewood,Broomfield County,Broomfield,6099,369400,0.005991285,0.019315673,0.063327576,,,2018-10,2018-Q4,369400,0,2018-10
10/31/18,274023,Hillsdale,AL,Mobile,Mobile County,Mobile,6100,84400,0.029268293,0.069708492,0.160935351,,,2007-06,2007-Q2,96500,-0.125388601,2006-06
10/31/18,762333,Plateau-Skymont,CA,San Francisco-Oakland-Hayward,San Mateo County,Belmont,6101,1904500,0.003689065,0.007885267,0.091529115,,,2018-10,2018-Q4,1904500,0,2018-10
10/31/18,417844,Estate Groves and Valencia Estates,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Mesa,6102,630600,-0.002530845,-0.003003953,-0.008022652,,,2006-05,2006-Q2,884200,-0.286812938,2004-12
10/31/18,763122,Murry Hills,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,Lake Worth,6103,51100,0.007889546,-0.003898635,0.044989775,,,2006-10,2006-Q4,83400,-0.387290168,2004-11
10/31/18,762114,North La Verne Hillside,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,La Verne,6104,989600,0.004364153,0.00548669,0.018316526,,,2018-04,2018-Q2,1006500,-0.016790859,2018-02
10/31/18,57241,Redondo,WA,Seattle-Tacoma-Bellevue,King County,Des Moines,6105,413300,-0.001931901,-0.007921267,0.004374241,,,2018-03,2018-Q1,422500,-0.021775148,2017-12
10/31/18,272026,Windermere,WA,Seattle-Tacoma-Bellevue,King County,Seattle,6106,1538300,0.004768125,0.012905775,0.061701981,,,2018-10,2018-Q4,1538300,0,2018-10
10/31/18,269818,Graceland Park,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,6107,134300,-0.015395894,-0.021137026,0.208820882,,,2008-03,2008-Q1,156800,-0.143494898,2005-11
10/31/18,274590,Morningside,MO,Kansas City,Jackson County,Kansas City,6108,360100,0.001390434,0.012369975,0.08105674,,,2018-10,2018-Q4,360100,0,2018-10
10/31/18,763361,Hollywood Homes-Maple Hall,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,Norfolk,6109,175500,-0.000569476,-0.001706485,0.05914303,,,2018-08,2018-Q3,176300,-0.00453772,2018-07
10/31/18,762225,Millham,MA,Boston-Cambridge-Newton,Middlesex County,Marlborough,6110,419100,0.004072832,0.013297872,0.000238663,,,2017-12,2017-Q4,421400,-0.005457997,2017-11
10/31/18,763133,Eden Place,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,Lake Worth,6111,268200,0.008270677,0.038729667,0.117965819,,,2006-06,2006-Q2,306600,-0.125244618,2005-08
10/31/18,762797,Quail Ridge,OK,Oklahoma City,Oklahoma County,Midwest City,6112,74800,-0.002666667,0.016304348,-0.039794608,,,2017-11,2017-Q4,79500,-0.059119497,2017-10
10/31/18,272218,Pheasant Run,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,6113,140500,-0.002838893,-0.004252303,0.035372144,,,2006-04,2006-Q2,165800,-0.152593486,2003-11
10/31/18,762644,Waverly Park,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Mountain View,6114,2986700,0.001005463,-0.006618772,0.095755219,,,2018-06,2018-Q2,3025800,-0.012922202,2018-04
10/31/18,262270,Highland,NC,Hickory-Lenoir-Morganton,Catawba County,Hickory,6115,88200,0.004555809,-0.008988764,-0.001132503,,,2018-06,2018-Q2,89600,-0.015625,2018-04
10/31/18,274490,Medical Center,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Sacramento,6116,412900,0.003646087,0.013998035,0.020514088,,,2018-10,2018-Q4,412900,0,2018-10
10/31/18,271948,Northwest,WA,Olympia-Tumwater,Thurston County,Olympia,6117,291300,0.004829251,0.019957983,0.125579598,,,2018-10,2018-Q4,291300,0,2018-10
10/31/18,760928,Putnam Manor,NJ,New York-Newark-Jersey City,Union County,Union,6118,352600,-0.001133144,-0.012048193,-0.032381998,,,2007-04,2007-Q2,412600,-0.145419292,2004-07
10/31/18,271619,Valencia,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6119,176700,0.006264237,0.015517241,0.096153846,,,2018-10,2018-Q4,176700,0,2018-10
10/31/18,763020,Tahquitz River Estates,CA,Riverside-San Bernardino-Ontario,Riverside County,Palm Springs,6120,685200,-0.008393632,-0.008106543,-0.021282674,,,2017-07,2017-Q3,700900,-0.022399772,2016-12
10/31/18,225941,Colonial Heights,OH,Canton-Massillon,Stark County,Canton,6121,83800,0.018226002,0.063451777,0.088311688,,,2005-12,2005-Q4,95200,-0.119747899,2003-01
10/31/18,235437,McCoy,MO,Kansas City,Jackson County,Independence,6122,102900,0.006849315,0.017804154,0.119695321,,,2007-03,2007-Q1,106400,-0.032894737,2006-09
10/31/18,417620,Sonoma Ranch,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Gilbert,6123,317000,0.006029832,0.016351395,0.070945946,,,2006-04,2006-Q2,358500,-0.115760112,2005-08
10/31/18,417125,Azalea Homes,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,Saint Petersburg,6124,237000,0.013253527,0.036292086,0.157226563,,,2018-10,2018-Q4,237000,0,2018-10
10/31/18,415922,Fodor,OH,Columbus,Franklin County,Columbus,6125,383400,-0.00234192,-0.005189414,0.03649635,,,2018-06,2018-Q2,386000,-0.006735751,2018-04
10/31/18,268257,Lincoln Highlands,CA,San Francisco-Oakland-Hayward,Alameda County,Oakland,6126,967900,0.000413437,-0.026747109,0.002485759,,,2018-02,2018-Q1,1018800,-0.049960738,2017-11
10/31/18,216668,Vermillion Hills,PA,Philadelphia-Camden-Wilmington,Bucks County,Levittown,6127,257000,0.006658833,0.022275259,0.074864074,,,2018-10,2018-Q4,257000,0,2018-10
10/31/18,246504,Pinecrest,MI,Lansing-East Lansing,Ingham County,East Lansing,6128,187300,0.007530931,0.044035674,0.060588901,,,2018-10,2018-Q4,187300,0,2018-10
10/31/18,271473,Misty Oaks,TX,San Antonio-New Braunfels,Bexar County,San Antonio,6129,173600,0.003468208,0.005211349,0.016988869,,,2018-10,2018-Q4,173600,0,2018-10
10/31/18,416086,Park East,CO,Boulder,Boulder County,Boulder,6130,628100,-0.000159185,0.001115716,0.054389794,,,2018-05,2018-Q2,629100,-0.001589572,2018-05
10/31/18,764306,Country Club,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Edina,6131,1071200,0.005916048,0.01622237,0.043241138,,,2018-10,2018-Q4,1071200,0,2018-10
10/31/18,763825,Marquette Park,WI,Green Bay,Brown County,Green Bay,6132,119600,0.010135135,0.033707865,0.056537102,,,2018-10,2018-Q4,119600,0,2018-10
10/31/18,761665,North Main Historic,MS,Hattiesburg,Forrest County,Hattiesburg,6133,73400,0.012413793,0.009628611,0.102102102,,,2007-09,2007-Q3,84700,-0.133412043,2006-03
10/31/18,761808,East Side,DE,Philadelphia-Camden-Wilmington,New Castle County,Wilmington,6134,41900,0.004796163,-0.045558087,-0.041189931,,,2011-06,2011-Q2,68000,-0.383823529,
10/31/18,417623,Higley Groves,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Gilbert,6135,383000,0.006305833,0.018617021,0.073731427,,,2006-04,2006-Q2,443500,-0.136414882,2005-08
10/31/18,762387,Las Acequias,NM,Santa Fe,Santa Fe County,Santa Fe,6136,239500,0.006725515,0.048598949,0.251960272,,,2018-10,2018-Q4,239500,0,2018-10
10/31/18,343251,Rancho Del Rey II,CA,San Diego-Carlsbad,San Diego County,Chula Vista,6137,786100,0.00357462,0.013930092,0.032711508,,,2006-10,2006-Q4,919800,-0.145357686,2004-05
10/31/18,417691,Greenfield Lakes,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Gilbert,6138,303500,0.004966887,0.016409913,0.097649186,,,2006-03,2006-Q1,343600,-0.116705471,2005-08
10/31/18,762557,Wasatch,UT,Provo-Orem,Utah County,Provo,6139,367900,0.010714286,0.035754505,0.117897296,,,2018-10,2018-Q4,367900,0,2018-10
10/31/18,763572,West End Theatre District,PA,Allentown-Bethlehem-Easton,Lehigh County,Allentown,6140,137700,0.006578947,0.021513353,0.143687708,,,2008-06,2008-Q2,146300,-0.058783322,2006-12
10/31/18,147968,Hazelwood,KY,Louisville/Jefferson County,Jefferson County,Louisville,6141,53000,0.003787879,-0.007490637,-0.020332717,,,2006-08,2006-Q3,64600,-0.179566563,1999-01
10/31/18,274002,Highland Park - Overlee Knolls,VA,Washington-Arlington-Alexandria,Arlington County,Arlington,6142,826900,0.001332042,-0.008869711,0.036995235,,,2018-05,2018-Q2,841800,-0.017700166,2018-03
10/31/18,761047,Prospect Knolls,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Edina,6143,546200,0.008493353,0.03525398,0.063887807,,,2018-10,2018-Q4,546200,0,2018-10
10/31/18,190558,West End,CA,San Francisco-Oakland-Hayward,Marin County,San Rafael,6144,1187300,0.015306995,0.041308542,0.028677872,,,2018-10,2018-Q4,1187300,0,2018-10
10/31/18,273969,Hickman Mills South,MO,Kansas City,Jackson County,Kansas City,6145,96900,0.005186722,0.025396825,0.32739726,,,2007-03,2007-Q1,105600,-0.082386364,2004-08
10/31/18,407017,Glenwood,CA,San Francisco-Oakland-Hayward,Marin County,San Rafael,6146,1252900,7.98212E-05,-0.009330276,7.98212E-05,,,2018-06,2018-Q2,1277300,-0.019102795,2017-11
10/31/18,273530,East Blue Valley,MO,Kansas City,Jackson County,Kansas City,6147,44300,-0.002252252,-0.059447983,0.013729977,,,2005-12,2005-Q4,58500,-0.242735043,2002-09
10/31/18,144842,Countryside,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,Edina,6148,520500,-0.00592055,-0.027466368,-0.019958577,,,2018-04,2018-Q2,551500,-0.056210335,2017-10
10/31/18,246314,Park Manor,VA,Virginia Beach-Norfolk-Newport News,Portsmouth City,Portsmouth,6149,174200,0.005773672,0.02170088,0.034441805,,,2007-10,2007-Q4,213400,-0.183692596,2005-10
10/31/18,761772,Wood Street,AR,Jonesboro,Craighead County,Jonesboro,6150,87200,0.004608295,0.003452244,0.045563549,,,2018-10,2018-Q4,87200,0,2018-10
10/31/18,121726,Friendship Heights,DC,Washington-Arlington-Alexandria,District of Columbia,Washington,6151,1047400,0.007890685,0.02325127,0.060121457,,,2018-10,2018-Q4,1047400,0,2018-10
